timestamp,arm_shoulder_pan.pos,arm_shoulder_lift.pos,arm_elbow_flex.pos,arm_wrist_flex.pos,arm_wrist_roll.pos,arm_gripper.pos
44194.42040275,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.0208488458674605
44194.45375325,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.0208488458674605
44194.489159,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.0208488458674605
44194.524538791,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.0208488458674605
44194.559909083,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.0208488458674605
44194.593258375,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.0208488458674605
44194.62660525,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.20879120879121,4.095309009679822
44194.661966541,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.25763125763126,4.169769173492182
44194.6973295,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.25763125763126,4.169769173492182
44194.730675125,-11.055065153425815,-95.8368026644463,99.36507936507937,76.36441770519983,51.25763125763126,4.169769173492182
44194.764019208,-11.055065153425815,-95.8368026644463,99.36507936507937,76.45036527718091,51.25763125763126,4.169769173492182
44194.798557375,-11.055065153425815,-95.75353871773522,99.36507936507937,76.45036527718091,51.25763125763126,4.169769173492182
44194.833933208,-11.055065153425815,-95.75353871773522,99.36507936507937,76.45036527718091,51.25763125763126,4.169769173492182
44194.869301416,-11.055065153425815,-95.75353871773522,99.36507936507937,76.45036527718091,51.404151404151406,4.169769173492182
44194.9026475,-11.055065153425815,-95.75353871773522,99.36507936507937,76.45036527718091,51.501831501831504,4.169769173492182
44194.938025875,-11.055065153425815,-95.75353871773522,99.36507936507937,76.45036527718091,51.5995115995116,4.169769173492182
44194.971370166,-11.055065153425815,-95.75353871773522,99.36507936507937,76.45036527718091,51.64835164835165,4.169769173492182
44195.006741291,-11.055065153425815,-96.00333055786844,99.27437641723355,76.36441770519983,51.6971916971917,4.169769173492182
44195.040083791,-11.055065153425815,-96.4196502914238,99.27437641723355,76.27847013321875,51.6971916971917,4.169769173492182
44195.075449875,-11.055065153425815,-96.4196502914238,99.27437641723355,76.27847013321875,51.74603174603175,4.169769173492182
44195.110826083,-11.055065153425815,-96.50291423813489,99.27437641723355,76.19252256123764,51.94139194139194,4.169769173492182
44195.144170291,-11.055065153425815,-96.50291423813489,99.27437641723355,76.10657498925656,52.62515262515262,4.169769173492182
44195.177514208,-10.97099621689786,-96.50291423813489,99.27437641723355,76.10657498925656,53.40659340659343,4.169769173492182
44195.212930666,-10.97099621689786,-96.50291423813489,99.27437641723355,76.02062741727548,53.992673992674014,4.169769173492182
44195.248298958,-10.886927280369903,-96.50291423813489,99.27437641723355,75.59088955737002,54.285714285714306,4.169769173492182
44195.2816445,-10.718789407314006,-96.50291423813489,99.27437641723355,74.55951869359691,54.43223443223445,4.169769173492182
44195.317003958,-10.29844472467424,-96.50291423813489,99.27437641723355,73.01246239793727,54.43223443223445,4.169769173492182
44195.352367291,-10.046237915090373,-96.50291423813489,99.27437641723355,71.29351095831541,54.43223443223445,4.169769173492182
44195.385712458,-10.046237915090373,-96.50291423813489,99.27437641723355,69.66050709067468,54.43223443223445,4.169769173492182
44195.420639666,-10.046237915090373,-96.50291423813489,99.27437641723355,67.94155565105285,54.43223443223445,4.169769173492182
44195.45399225,-10.046237915090373,-96.50291423813489,99.27437641723355,66.30855178341213,54.43223443223445,4.244229337304542
44195.487341541,-10.046237915090373,-96.50291423813489,99.27437641723355,64.76149548775248,54.43223443223445,4.244229337304542
44195.522724125,-9.962168978562431,-96.50291423813489,99.27437641723355,63.30038676407392,54.43223443223445,4.244229337304542
44195.556073375,-9.962168978562431,-96.50291423813489,99.27437641723355,62.011173184357546,54.3833943833944,4.244229337304542
44195.589418916,-9.962168978562431,-96.50291423813489,99.27437641723355,60.89385474860336,54.3833943833944,4.244229337304542
44195.624787,-9.962168978562431,-96.50291423813489,99.27437641723355,59.776536312849146,54.285714285714306,4.244229337304542
44195.660156541,-9.962168978562431,-96.58617818484596,99.27437641723355,58.4873227331328,54.18803418803421,4.244229337304542
44195.693503208,-9.962168978562431,-96.58617818484596,99.27437641723355,57.370004297378586,54.09035409035411,4.244229337304542
44195.726856416,-9.962168978562431,-96.58617818484596,99.27437641723355,56.33863343360551,54.04151404151406,4.244229337304542
44195.762247583,-9.962168978562431,-96.58617818484596,99.27437641723355,55.47915771379459,54.04151404151406,4.244229337304542
44195.797625333,-9.962168978562431,-96.58617818484596,99.27437641723355,54.791577137945836,54.04151404151406,4.244229337304542
44195.832176291,-9.962168978562431,-96.58617818484596,99.27437641723355,54.01804899011603,54.04151404151406,4.244229337304542
