timestamp,arm_shoulder_pan.pos,arm_shoulder_lift.pos,arm_elbow_flex.pos,arm_wrist_flex.pos,arm_wrist_roll.pos,arm_gripper.pos
309986.051871583,-1.9756200084068922,-21.14904246461282,13.650793650793645,-4.598195100988406,52.67399267399267,4.318689501116903
309986.085237125,-1.9756200084068922,-21.14904246461282,13.650793650793645,-4.598195100988406,52.67399267399267,4.318689501116903
309986.120605416,-1.9756200084068922,-21.14904246461282,13.650793650793645,-4.598195100988406,52.67399267399267,4.318689501116903
309986.155974041,-1.9756200084068922,-21.14904246461282,13.650793650793645,-4.598195100988406,52.67399267399267,4.318689501116903
309986.191334166,-1.9756200084068922,-21.14904246461282,13.650793650793645,-4.598195100988406,52.67399267399267,4.318689501116903
309986.226716333,-1.9756200084068922,-21.14904246461282,13.741496598639458,-4.598195100988406,52.67399267399267,4.318689501116903
309986.260061291,-1.9756200084068922,-21.14904246461282,14.013605442176868,-4.598195100988406,52.67399267399267,4.318689501116903
309986.294158875,-1.9756200084068922,-21.14904246461282,14.195011337868493,-4.598195100988406,52.67399267399267,4.318689501116903
309986.327499,-1.9756200084068922,-21.14904246461282,14.285714285714278,-4.598195100988406,52.67399267399267,4.318689501116903
309986.36291525,-1.9756200084068922,-21.14904246461282,14.37641723356009,-4.598195100988406,52.67399267399267,4.318689501116903
309986.398273,-1.9756200084068922,-21.14904246461282,14.37641723356009,-4.598195100988406,52.67399267399267,4.318689501116903
309986.431610625,-1.9756200084068922,-21.14904246461282,14.37641723356009,-4.598195100988406,52.67399267399267,4.318689501116903
309986.466970708,-1.9756200084068922,-21.14904246461282,14.37641723356009,-4.598195100988406,52.67399267399267,4.318689501116903
309986.502323208,-1.9756200084068922,-21.14904246461282,14.467120181405903,-4.598195100988406,52.67399267399267,4.318689501116903
309986.535661708,-1.9756200084068922,-21.14904246461282,14.467120181405903,-4.598195100988406,52.67399267399267,4.318689501116903
309986.569000875,-1.9756200084068922,-21.14904246461282,14.467120181405903,-4.598195100988406,52.62515262515262,4.318689501116903
309986.603179916,-1.9756200084068922,-21.14904246461282,14.467120181405903,-4.598195100988406,52.62515262515262,4.318689501116903
