timestamp,arm_shoulder_pan.pos,arm_shoulder_lift.pos,arm_elbow_flex.pos,arm_wrist_flex.pos,arm_wrist_roll.pos,arm_gripper.pos
310134.584842791,-17.19209751996638,-28.55953372189842,22.26757369614512,17.92006875805758,7.741147741147742,4.467609828741623
310134.618197458,-17.19209751996638,-28.55953372189842,22.26757369614512,17.748173614095393,7.741147741147742,4.467609828741623
310134.653558541,-17.19209751996638,-28.55953372189842,22.26757369614512,17.576278470133218,7.741147741147742,4.467609828741623
310134.688929833,-17.19209751996638,-28.55953372189842,22.26757369614512,17.576278470133218,7.741147741147742,4.467609828741623
310134.722271125,-17.19209751996638,-28.55953372189842,22.26757369614512,17.576278470133218,7.741147741147742,4.467609828741623
310134.757644916,-17.19209751996638,-28.55953372189842,22.26757369614512,17.576278470133218,7.741147741147742,4.467609828741623
310134.79099425,-17.19209751996638,-28.55953372189842,22.26757369614512,17.576278470133218,7.741147741147742,4.467609828741623
310134.82433575,-17.19209751996638,-28.55953372189842,22.26757369614512,17.490330898152123,7.741147741147742,4.467609828741623
310134.859727625,-17.10802858343841,-28.55953372189842,22.26757369614512,17.40438332617103,7.741147741147742,4.467609828741623
310134.893339833,-16.60361496427069,-28.55953372189842,22.26757369614512,17.232488182208854,7.741147741147742,4.467609828741623
310134.928736916,-16.351408154686837,-28.55953372189842,22.26757369614512,17.14654061022776,7.741147741147742,4.467609828741623
310134.962108916,-16.18327028163094,-28.55953372189842,22.26757369614512,17.14654061022776,7.741147741147742,4.467609828741623
310134.997464583,-16.099201345102983,-28.55953372189842,22.26757369614512,17.14654061022776,7.741147741147742,4.467609828741623
310135.032866708,-16.099201345102983,-28.55953372189842,22.176870748299322,17.14654061022776,7.741147741147742,4.467609828741623
310135.066206833,-16.015132408575028,-28.55953372189842,22.176870748299322,17.14654061022776,7.741147741147742,4.467609828741623
310135.101556041,-16.015132408575028,-28.55953372189842,22.176870748299322,17.14654061022776,7.789987789987791,4.467609828741623
310135.134894875,-16.015132408575028,-28.55953372189842,22.176870748299322,17.14654061022776,7.789987789987791,4.467609828741623
310135.170307208,-16.015132408575028,-28.55953372189842,22.176870748299322,17.14654061022776,7.789987789987791,4.467609828741623
310135.204951958,-16.015132408575028,-28.55953372189842,22.176870748299322,17.14654061022776,7.789987789987791,4.467609828741623
310135.238298166,-16.015132408575028,-28.55953372189842,22.176870748299322,17.14654061022776,7.789987789987791,4.467609828741623
310135.273687291,-16.015132408575028,-28.476269775187347,22.26757369614512,17.14654061022776,7.789987789987791,4.467609828741623
310135.307026375,-16.015132408575028,-28.476269775187347,22.358276643990934,17.14654061022776,7.789987789987791,4.467609828741623
310135.342441625,-16.099201345102983,-28.476269775187347,22.358276643990934,17.14654061022776,7.789987789987791,4.467609828741623
310135.377795416,-16.267339218158895,-28.476269775187347,22.358276643990934,17.14654061022776,7.789987789987791,4.467609828741623
310135.413153875,-16.351408154686837,-28.476269775187347,22.358276643990934,17.14654061022776,7.789987789987791,4.467609828741623
310135.447784125,-16.351408154686837,-28.393005828476277,22.358276643990934,17.14654061022776,7.789987789987791,4.467609828741623
310135.481123708,-16.351408154686837,-28.393005828476277,22.358276643990934,17.14654061022776,7.789987789987791,4.467609828741623
310135.516531708,-16.351408154686837,-28.393005828476277,22.448979591836732,17.232488182208854,7.789987789987791,4.467609828741623
310135.55188875,-16.60361496427069,-28.393005828476277,22.630385487528343,17.31843575418995,7.789987789987791,4.467609828741623
310135.586737583,-16.855821773854558,-28.393005828476277,23.265306122448976,17.14654061022776,7.789987789987791,4.467609828741623
310135.622092583,-17.02395964691047,-28.476269775187347,23.900226757369623,17.06059303824668,7.789987789987791,4.467609828741623
310135.657445625,-17.612442202606132,-28.476269775187347,24.26303854875283,17.06059303824668,7.789987789987791,4.467609828741623
310135.692802208,-18.70533837746953,-28.476269775187347,24.35374149659863,17.06059303824668,7.789987789987791,4.467609828741623
310135.728156875,-19.71416561580496,-28.476269775187347,24.807256235827666,17.06059303824668,7.789987789987791,4.467609828741623
310135.763520625,-20.7229928541404,-28.476269775187347,25.17006802721089,17.06059303824668,7.789987789987791,4.467609828741623
310135.7988935,-21.815889029003785,-28.476269775187347,25.260770975056673,17.06059303824668,7.789987789987791,4.467609828741623
310135.832238291,-22.90878520386717,-28.476269775187347,25.351473922902485,17.06059303824668,7.789987789987791,4.467609828741623
310135.867535083,-24.001681378730552,-28.476269775187347,25.623582766439895,17.06059303824668,7.789987789987791,4.467609828741623
310135.901740458,-25.178646490121906,-28.476269775187347,25.623582766439895,17.06059303824668,7.789987789987791,4.467609828741623
310135.937113791,-26.523749474569144,-28.476269775187347,25.623582766439895,17.06059303824668,7.789987789987791,4.467609828741623
310135.970456666,-27.868852459016395,-28.476269775187347,25.623582766439895,17.06059303824668,7.789987789987791,4.467609828741623
310136.005823791,-29.213955443463632,-28.476269775187347,25.623582766439895,17.06059303824668,7.789987789987791,4.467609828741623
310136.039168166,-30.474989491382928,-28.476269775187347,25.623582766439895,17.06059303824668,7.789987789987791,4.467609828741623
310136.074552208,-31.82009247583018,-28.476269775187347,25.351473922902485,17.06059303824668,7.789987789987791,4.467609828741623
310136.1078995,-32.91298865069356,-28.476269775187347,25.17006802721089,16.97464546626557,7.789987789987791,4.467609828741623
310136.143329958,-33.921815889029006,-28.476269775187347,24.89795918367348,16.97464546626557,7.741147741147742,4.467609828741623
310136.178697708,-34.762505254308536,-28.476269775187347,24.62585034013604,16.458960034379032,7.692307692307693,4.467609828741623
310136.212039791,-35.35098781000421,-28.476269775187347,24.716553287981853,14.997851310700483,7.643467643467645,4.467609828741623
310136.2474,-35.85540142917192,-28.476269775187347,25.17006802721089,12.591319295229923,7.44810744810745,4.467609828741623
310136.282769833,-36.27574611181169,-28.476269775187347,25.623582766439895,10.012892135797173,7.399267399267401,4.467609828741623
310136.318203833,-36.69609079445145,-28.393005828476277,25.714285714285708,7.864202836269868,7.399267399267401,4.467609828741623
310136.353566083,-37.20050441361917,-28.393005828476277,26.34920634920634,5.801461108723686,7.399267399267401,4.467609828741623
310136.387835791,-38.041193778898695,-28.393005828476277,26.802721088435376,4.1684572410829475,7.44810744810745,4.467609828741623
310136.423197583,-39.05002101723413,-28.393005828476277,26.89342403628119,3.480876665234206,7.399267399267401,4.467609828741623
310136.458562916,-40.058848255569565,-28.393005828476277,27.1655328798186,2.9651912333476673,7.350427350427353,4.467609828741623
310136.491902583,-41.151744430432956,-28.393005828476277,27.80045351473923,2.6214009454232894,7.350427350427353,4.467609828741623
310136.527315041,-42.58091635140816,-28.476269775187347,28.43537414965988,2.36355822948002,7.301587301587304,4.467609828741623
310136.560654916,-43.841950399327445,-28.476269775187347,28.888888888888886,2.2776106574989115,7.301587301587304,4.467609828741623
310136.594119166,-45.1870533837747,-28.476269775187347,29.433106575963706,2.2776106574989115,7.252747252747255,4.467609828741623
310136.628090458,-46.448087431693985,-28.476269775187347,29.977324263038554,2.2776106574989115,7.252747252747255,4.467609828741623
310136.663507958,-47.877259352669185,-28.476269775187347,30.521541950113374,2.2776106574989115,7.203907203907207,4.467609828741623
310136.696848666,-49.4745691467003,-28.476269775187347,31.24716553287982,2.2776106574989115,7.203907203907207,4.467609828741623
310136.732220291,-51.15594787725935,-28.476269775187347,31.882086167800452,2.535453373442209,7.203907203907207,4.467609828741623
310136.767588958,-52.83732660781841,-28.64279766860949,32.517006802721085,2.7073485174043697,7.203907203907207,4.467609828741623
310136.8009295,-54.182429592265656,-28.809325562031646,33.15192743764172,2.7932960893854784,7.203907203907207,4.467609828741623
310136.83629625,-55.359394703657,-29.05911740216486,33.60544217687075,2.7932960893854784,7.203907203907207,4.467609828741623
310136.871610291,-56.536359815048336,-29.14238134887593,33.87755102040816,2.7073485174043697,7.203907203907207,4.467609828741623
310136.907037958,-57.54518705338377,-29.225645295587015,33.96825396825395,2.36355822948002,7.203907203907207,4.467609828741623
310136.942401208,-58.301807482135345,-29.225645295587015,33.69614512471654,2.2776106574989115,7.203907203907207,4.467609828741623
310136.977762625,-58.97435897435898,-29.225645295587015,33.333333333333314,2.2776106574989115,7.203907203907207,4.467609828741623
310137.013125083,-59.73097940311055,-29.225645295587015,33.061224489795904,2.2776106574989115,7.203907203907207,4.467609828741623
310137.048482625,-60.40353089533417,-29.225645295587015,32.97052154195009,2.191663085517831,7.203907203907207,4.467609828741623
310137.083839041,-60.90794451450189,-29.225645295587015,32.97052154195009,2.191663085517831,7.203907203907207,4.467609828741623
310137.119204125,-61.160151324085746,-29.225645295587015,32.97052154195009,2.191663085517831,7.203907203907207,4.467609828741623
310137.1545675,-61.32828919714166,-29.05911740216486,32.97052154195009,2.191663085517831,7.203907203907207,4.467609828741623
310137.18993025,-61.160151324085746,-28.975853455453787,32.97052154195009,2.191663085517831,7.203907203907207,4.467609828741623
310137.22529475,-60.90794451450189,-28.892589508742716,32.97052154195009,2.191663085517831,7.252747252747255,4.467609828741623
310137.260653916,-60.65573770491803,-28.892589508742716,32.97052154195009,2.191663085517831,7.545787545787547,4.467609828741623
310137.296008833,-60.40353089533417,-28.892589508742716,32.97052154195009,1.6759776536312785,7.692307692307693,4.467609828741623
310137.329348041,-59.6469104665826,-28.892589508742716,33.15192743764172,0.6446067898581873,7.741147741147742,4.467609828741623
310137.364713625,-58.554014291719206,-28.72606161532056,33.24263038548753,-0.47271164589601256,7.741147741147742,4.467609828741623
310137.400076875,-57.62925598991173,-28.64279766860949,33.24263038548753,-1.3321873657069148,7.741147741147742,4.467609828741623
310137.435441125,-56.536359815048336,-28.64279766860949,33.061224489795904,-2.0197679415556564,7.789987789987791,4.467609828741623
310137.469837416,-55.27532576712905,-28.64279766860949,33.061224489795904,-2.6214009454232894,7.789987789987791,4.467609828741623
310137.505202583,-53.930222782681795,-28.55953372189842,33.061224489795904,-3.3949290932531255,7.789987789987791,4.467609828741623
310137.540558333,-52.75325767129046,-28.55953372189842,33.061224489795904,-3.8246669531585695,7.838827838827839,4.467609828741623
310137.573897416,-51.49222362337117,-28.55953372189842,33.061224489795904,-4.082509669101853,7.838827838827839,4.467609828741623
310137.609252458,-50.31525851197982,-28.55953372189842,33.15192743764172,-4.082509669101853,8.131868131868131,4.467609828741623
310137.644612166,-49.22236233711643,-28.55953372189842,33.333333333333314,-4.082509669101853,8.864468864468861,4.467609828741623
310137.679971625,-48.465741908364855,-28.55953372189842,33.42403628117913,-4.082509669101853,9.890109890109898,4.467609828741623
