timestamp,arm_shoulder_pan.pos,arm_shoulder_lift.pos,arm_elbow_flex.pos,arm_wrist_flex.pos,arm_wrist_roll.pos,arm_gripper.pos
309954.05455075,-3.9932744850777624,-28.05995004163198,29.79591836734693,5.543618392780417,51.94139194139194,4.690990320178704
309954.08994925,-3.9932744850777624,-28.05995004163198,29.79591836734693,5.543618392780417,51.94139194139194,4.690990320178704
309954.125309083,-3.9932744850777624,-28.05995004163198,29.79591836734693,5.543618392780417,51.94139194139194,4.690990320178704
309954.160679916,-3.9932744850777624,-28.05995004163198,29.79591836734693,5.543618392780417,51.94139194139194,4.616530156366344
309954.195916458,-3.9092055485498065,-28.05995004163198,29.79591836734693,5.543618392780417,51.94139194139194,4.467609828741623
309954.229257666,-3.825136612021865,-28.05995004163198,29.705215419501144,5.543618392780417,51.94139194139194,4.467609828741623
309954.262599333,-3.656998738965953,-28.05995004163198,29.705215419501144,5.457670820799308,51.94139194139194,4.467609828741623
309954.295940208,-3.4888608659100555,-28.05995004163198,29.705215419501144,5.457670820799308,51.94139194139194,4.467609828741623
309954.331342541,-3.4047919293820854,-28.05995004163198,29.977324263038554,5.457670820799308,51.94139194139194,4.467609828741623
309954.364683458,-3.4047919293820854,-28.05995004163198,30.15873015873015,5.457670820799308,51.94139194139194,4.467609828741623
309954.40003975,-3.4047919293820854,-28.05995004163198,30.15873015873015,5.457670820799308,51.94139194139194,4.839910647803425
309954.435399625,-3.3207229928541437,-28.05995004163198,29.79591836734693,5.457670820799308,51.94139194139194,4.839910647803425
309954.470780875,-3.3207229928541437,-28.05995004163198,29.52380952380952,5.457670820799308,51.94139194139194,4.839910647803425
309954.506146291,-3.236654056326188,-28.05995004163198,28.9795918367347,5.457670820799308,51.94139194139194,4.839910647803425
309954.541512041,-3.152585119798232,-28.05995004163198,28.344671201814066,5.457670820799308,51.94139194139194,4.839910647803425
309954.574853333,-3.152585119798232,-28.05995004163198,27.891156462585045,5.457670820799308,51.94139194139194,4.839910647803425
309954.608192375,-3.152585119798232,-28.05995004163198,27.619047619047606,5.457670820799308,51.99023199023199,4.839910647803425
309954.643553125,-3.152585119798232,-28.05995004163198,27.1655328798186,4.856037816931675,51.99023199023199,4.839910647803425
